Unnamed: 0,UID,Gender,Age,YearInCollege,Education,State,Major,JobExperience,TaskID,Complexity,Category,CorrectAnswer,UserAnswer,Duration,source_file
0,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,1,L-1,Concatenation,2,1,12.614,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
1,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,2,L-1,Interpolation,1,1,24.237,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
2,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,3,L-2,Concatenation,1,4,20.517,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
3,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,4,L-2,Interpolation,2,2,18.339,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
4,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,5,L-2,Concatenation,3,3,27.793,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
5,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,6,L-2,Interpolation,4,3,30.09,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
6,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,7,L-4,Concatenation,4,4,73.866,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
7,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,8,L-4,Interpolation,1,3,61.011,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
8,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,9,L-3,Concatenation,3,3,40.38,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
9,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,10,L-3,Interpolation,2,2,26.331,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
10,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,11,L-4,Concatenation,3,3,49.694,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
11,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,12,L-4,Interpolation,1,1,42.856,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
12,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,13,L-2,Concatenation,4,4,35.127,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
13,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,14,L-2,Interpolation,2,2,13.159,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
14,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,15,L-3,Concatenation,1,1,28.906,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
15,35fa1d89,Male,18-24,Junior,Some college/university,Nevada,Computer Engineer,7,16,L-3,Interpolation,3,3,13.29,AKIAYPZKJUD4MSKJLBUZ_v_20250506T031208_6Pwe3OWdPDRIkY3S3bIlsdCKzMtGRBxl.csv
0,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,1,L-1,Concatenation,2,2,22.529,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
1,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,2,L-1,Interpolation,1,1,12.612,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
2,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,3,L-2,Concatenation,1,4,46.953,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
3,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,4,L-2,Interpolation,2,2,26.02,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
4,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,5,L-2,Concatenation,3,3,41.986,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
5,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,6,L-2,Interpolation,4,3,18.583,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
6,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,7,L-4,Concatenation,4,4,83.332,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
7,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,8,L-4,Interpolation,1,4,99.957,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
8,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,9,L-3,Concatenation,3,3,28.524,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
9,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,10,L-3,Interpolation,2,3,48.015,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
10,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,11,L-4,Concatenation,3,3,41.476,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
11,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,12,L-4,Interpolation,1,1,75.233,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
12,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,13,L-2,Concatenation,4,4,18.916,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
13,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,14,L-2,Interpolation,2,2,18.384,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
14,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,15,L-3,Concatenation,1,1,38.627,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
15,84b9be55,Male,18-24,Junior,Some college/university,NV,Computer Science,2,16,L-3,Interpolation,3,3,28.0,AKIAYPZKJUD4MSKJLBUZ_v_20250506T032511_4nNrf5S0pzt5e03Y2P_HmaWytTWb4twZ.csv
0,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,1,L-1,Concatenation,2,2,20.232,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
1,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,2,L-1,Interpolation,1,1,14.671,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
2,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,3,L-2,Concatenation,1,4,16.649,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
3,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,4,L-2,Interpolation,2,2,19.651,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
4,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,5,L-2,Concatenation,3,3,28.45,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
5,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,6,L-2,Interpolation,4,3,10.559,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
6,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,7,L-4,Concatenation,4,4,27.786,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
7,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,8,L-4,Interpolation,1,4,2.915,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
8,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,9,L-3,Concatenation,3,3,21.199,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
9,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,10,L-3,Interpolation,2,3,11.525,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
10,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,11,L-4,Concatenation,3,1,18.929,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
11,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,12,L-4,Interpolation,1,1,11.016,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
12,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,13,L-2,Concatenation,4,4,18.519,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
13,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,14,L-2,Interpolation,2,2,14.663,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
14,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,15,L-3,Concatenation,1,1,21.309,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
15,0f98cb0b,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering,1,16,L-3,Interpolation,3,3,23.635,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040524_EO7eVp0manmmb._cuII7nuE6zT5yNmdA.csv
0,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,1,L-1,Concatenation,2,2,11.709,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
1,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,2,L-1,Interpolation,1,1,13.841,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
2,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,3,L-2,Concatenation,1,4,14.473,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
3,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,4,L-2,Interpolation,2,2,12.393,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
4,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,5,L-2,Concatenation,3,3,12.103,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
5,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,6,L-2,Interpolation,4,3,11.91,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
6,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,7,L-4,Concatenation,4,4,29.373,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
7,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,8,L-4,Interpolation,1,1,19.811,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
8,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,9,L-3,Concatenation,3,3,14.318,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
9,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,10,L-3,Interpolation,2,2,14.989,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
10,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,11,L-4,Concatenation,3,3,21.459,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
11,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,12,L-4,Interpolation,1,1,18.618,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
12,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,13,L-2,Concatenation,4,4,14.693,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
13,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,14,L-2,Interpolation,2,2,17.342,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
14,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,15,L-3,Concatenation,1,1,18.369,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
15,73dd28f9,Male,18-24,Senior,High School / GED,Nevada,Computer Science,0,16,L-3,Interpolation,3,3,30.005,AKIAYPZKJUD4MSKJLBUZ_v_20250506T040627_sMPyWWvC9L.tC26BHhHbGiq8e1YUDUbZ.csv
0,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,1,L-1,Concatenation,2,2,24.227,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
1,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,2,L-1,Interpolation,1,1,53.608,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
2,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,3,L-2,Concatenation,1,4,29.901,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
3,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,4,L-2,Interpolation,2,2,19.601,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
4,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,5,L-2,Concatenation,3,3,23.773,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
5,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,6,L-2,Interpolation,4,3,20.863,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
6,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,7,L-4,Concatenation,4,4,96.022,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
7,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,8,L-4,Interpolation,1,3,36.127,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
8,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,9,L-3,Concatenation,3,3,22.199,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
9,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,10,L-3,Interpolation,2,2,19.04,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
10,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,11,L-4,Concatenation,3,3,32.778,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
11,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,12,L-4,Interpolation,1,1,8.888,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
12,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,13,L-2,Concatenation,4,4,15.57,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
13,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,14,L-2,Interpolation,2,2,23.981,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
14,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,15,L-3,Concatenation,1,1,34.765,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
15,d7ee1504,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,2,16,L-3,Interpolation,3,3,31.904,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042614_IwLG.ZqiWfiwQO05PemcnzvlLbEk6dws.csv
0,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,1,L-1,Concatenation,2,2,22.818,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
1,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,2,L-1,Interpolation,1,1,19.983,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
2,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,3,L-2,Concatenation,1,4,55.432,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
3,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,4,L-2,Interpolation,2,2,89.831,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
4,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,5,L-2,Concatenation,3,3,23.456,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
5,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,6,L-2,Interpolation,4,3,20.592,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
6,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,7,L-4,Concatenation,4,4,49.088,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
7,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,8,L-4,Interpolation,1,1,33.176,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
8,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,9,L-3,Concatenation,3,3,42.32,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
9,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,10,L-3,Interpolation,2,2,30.696,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
10,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,11,L-4,Concatenation,3,1,67.184,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
11,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,12,L-4,Interpolation,1,1,24.904,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
12,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,13,L-2,Concatenation,4,4,27.968,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
13,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,14,L-2,Interpolation,2,2,13.384,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
14,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,15,L-3,Concatenation,1,1,65.775,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
15,b7914eb6,Male,18-24,Junior,High School / GED,Nevada,Computer Engineering ,1,16,L-3,Interpolation,3,3,22.768,AKIAYPZKJUD4MSKJLBUZ_v_20250506T042729_FXFaEJhDMRnr7prOPEvfFT8AGVjWQf1L.csv
0,b45fec71,Male,18-24,Junior,High School / GED,NV,Computer Science,4,1,L-1,Concatenation,2,3,1.103,AKIAYPZKJUD4MSKJLBUZ_v_20250506T045106_JjZKSHQdbqarsKSnPCVuffCJKAGEWVqx.csv
1,b45fec71,Male,18-24,Junior,High School / GED,NV,Computer Science,4,2,L-1,Interpolation,1,4,0.135,AKIAYPZKJUD4MSKJLBUZ_v_20250506T045106_JjZKSHQdbqarsKSnPCVuffCJKAGEWVqx.csv
2,b45fec71,Male,18-24,Junior,High School / GED,NV,Computer Science,4,3,L-2,Concatenation,1,2,0.079,AKIAYPZKJUD4MSKJLBUZ_v_20250506T045106_JjZKSHQdbqarsKSnPCVuffCJKAGEWVqx.csv
3,b45fec71,Male,18-24,Junior,High School / GED,NV,Computer Science,4,4,L-2,Interpolation,2,3,0.031,AKIAYPZKJUD4MSKJLBUZ_v_20250506T045106_JjZKSHQdbqarsKSnPCVuffCJKAGEWVqx.csv
4,b45fec71,Male,18-24,Junior,High School / GED,NV,Computer Science,4,5,L-2,Concatenation,3,2,0.255,AKIAYPZKJUD4MSKJLBUZ_v_20250506T045106_JjZKSHQdbqarsKSnPCVuffCJKAGEWVqx.csv
5,b45fec71,Male,18-24,Junior,High School / GED,NV,Computer Science,4,6,L-2,Interpolation,4,1,0.008,AKIAYPZKJUD4MSKJLBUZ_v_20250506T045106_JjZKSHQdbqarsKSnPCVuffCJKAGEWVqx.csv
6,b45fec71,Male,18-24,Junior,High School / GED,NV,Computer Science,4,7,L-4,Concatenation,4,3,0.138,AKIAYPZKJUD4MSKJLBUZ_v_20250506T045106_JjZKSHQdbqarsKSnPCVuffCJKAGEWVqx.csv
7,b45fec71,Male,18-24,Junior,High School / GED,NV,Computer Science,4,8,L-4,Interpolation,1,2,0.038,AKIAYPZKJUD4MSKJLBUZ_v_20250506T045106_JjZKSHQdbqarsKSnPCVuffCJKAGEWVqx.csv
8,b45fec71,Male,18-24,Junior,High School / GED,NV,Computer Science,4,9,L-3,Concatenation,3,1,0.144,AKIAYPZKJUD4MSKJLBUZ_v_20250506T045106_JjZKSHQdbqarsKSnPCVuffCJKAGEWVqx.csv
9,b45fec71,Male,18-24,Junior,High School / GED,NV,Computer Science,4,10,L-3,Interpolation,2,4,0.016,AKIAYPZKJUD4MSKJLBUZ_v_20250506T045106_JjZKSHQdbqarsKSnPCVuffCJKAGEWVqx.csv
10,b45fec71,Male,18-24,Junior,High School / GED,NV,Computer Science,4,11,L-4,Concatenation,3,2,0.137,AKIAYPZKJUD4MSKJLBUZ_v_20250506T045106_JjZKSHQdbqarsKSnPCVuffCJKAGEWVqx.csv
11,b45fec71,Male,18-24,Junior,High School / GED,NV,Computer Science,4,12,L-4,Interpolation,1,3,0.022,AKIAYPZKJUD4MSKJLBUZ_v_20250506T045106_JjZKSHQdbqarsKSnPCVuffCJKAGEWVqx.csv
12,b45fec71,Male,18-24,Junior,High School / GED,NV,Computer Science,4,13,L-2,Concatenation,4,3,0.08,AKIAYPZKJUD4MSKJLBUZ_v_20250506T045106_JjZKSHQdbqarsKSnPCVuffCJKAGEWVqx.csv
13,b45fec71,Male,18-24,Junior,High School / GED,NV,Computer Science,4,14,L-2,Interpolation,2,2,0.113,AKIAYPZKJUD4MSKJLBUZ_v_20250506T045106_JjZKSHQdbqarsKSnPCVuffCJKAGEWVqx.csv
